stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
4694,N4694,N. Broad at Duels,N BROAD ST & HOPE ST,29.984789,-90.07023,,,,,0
4695,N4695,N. Broad at A P Tureaud,AP TUREAUD AVE & INDUSTRY ST,29.987075,-90.068052,,,,,0
4696,N4696,N. Broad at Treasure,N BROAD ST & SOU RAILROAD,29.989271,-90.066201,,,,,0
4697,N4697,Allen at Humanity,ALLEN ST & I 610 W,29.99135,-90.065662,,,,,0
4700,N4700,Gentilly at Pauger,GENTILLY BLVD & SAINT ANTHONY AVE,29.995623,-90.062539,,,,,0
4701,N4701,Gentilly at Touro,GENTILLY BLVD & SAINT DENIS ST,29.99668,-90.061633,,,,,0
4702,N4702,Gentilly at Foy,GENTILLY BLVD & FOY ST,29.997768,-90.060741,,,,,0
4705,N4705,Gentilly at Clematis,GENTILLY BLVD & CLEMATIS ST,30.001653,-90.05641,,,,,0
4709,N4709,Gentilly at Aster,GENTILLY BLVD & ASTER ST,30.00261,-90.046402,,,,,0
4710,N4710,Chef Highway at Iroquois,CHEF MENTEUR HWY & IROQUOIS ST,30.002641,-90.044016,,,,,0
4742,N4742,Chef Highway at Sherwood,CHEF MENTEUR HWY & WISTERIA ST,30.022557,-89.951796,,,,,0
4745,N4745,Chef Highway at Computer Center,CHEF MENTEUR HWY & RAMP,30.029924,-89.930697,,,,,0
4749,N4749,Michoud at Willowbrook,MICHOUD BLVD & WILLOWBROOK DR,30.043822,-89.930453,,,,,0
4750,N4750,Michoud at Cavalier,MICHOUD BLVD & W CAVELIER DR,30.05808,-89.930208,,,,,0
4751,N4751,Michoud at Adventure,MICHOUD BLVD & ADVENTURE AVE,30.06205,-89.928311,,,,,0
4881,N4881,Chartesl at St Ferdinand,CHARTRES ST & ST FERDINAND ST,29.963476,-90.049693,,,,,0
4886,N4886,Chartres at  at Congress,CHARTRES ST & CONGRESS ST,29.961201,-90.04044,,,,,0
4888,N4888,Chartres at Poland,CHARTRES ST & LESSEPS ST,29.959575,-90.033202,,,,,0
4917,N4917,Poland at Dauphine,POLAND AVE & LESSEPS ST,29.961714,-90.032572,,,,,0
4974,N4974,Veterans at Fleur De Lis,VETERANS BLVD & FLEUR DE LIS DR,29.999854,-90.118908,,,,,0
5030,N5030,St Claude at Mandeville,ST CLAUDE AVE & MARIGNY ST,29.968618,-90.054423,,,,,0
5031,N5031,Franklin at Urquhart,FRANKLIN AVE & URQUHART ST,29.970831,-90.049447,,,,,0
5122,N5122,Canal Blvd at Walker,WALKER ST & VICKSBURG ST,30.017519,-90.10612,,,,,0
5127,N5127,N. Peters at Bienville,N PETERS ST & IBERVILLE ST,29.953091,-90.065085,,,,,0
5128,N5128,N. Peters at St Louis,N PETERS ST & DECATUR ST,29.95502,-90.064202,,,,,0
5129,N5129,Decatur at Dumaine,DECATUR ST & MADISON ST,29.958251,-90.061298,,,,,0
5130,N5130,N. Peters at Ursulines,N PETERS ST & URSULINES AVE,29.959476,-90.059588,,,,,0
5131,N5131,Elysian Fields at St Claude,SAINT CLAUDE AVE & ELYSIAN FIELDS AVE,29.96845,-90.056597,,,,,0
5134,N5134,Paris Ave. at King Drive (Farside),PARIS AVE & KING DR,30.006252,-90.074107,,,,,0
5138,N5138,M L King at Prieur,MARTIN LUTHER KING JR BLVD & S JOHNSON ST,29.94789,-90.091524,,,,,0
5139,N5139,M L King at Rocheblave,S ROCHEBLAVE ST & THALIA ST,29.950665,-90.095766,,,,,0
5140,N5140,Chef Highway at Congress,CHEF MENTEUR HWY & CONGRESS DR,30.00739,-90.031608,,,,,0
5144,N5144,Louisa at N. Robertson,LOUISA ST & N CLAIBORNE AVE,29.971292,-90.041236,,,,,0
5162,N5162,S. Claiborne at Canal,S CLAIBORNE AVE & CANAL ST,29.958766,-90.077664,,,,,0
5172,N5172,Canal at Decatur (Out),CANAL ST & N PETERS ST,29.951818,-90.066987,,,,,0
5176,N5176,O'Keefe at Lafayette,LAFAYETTE ST & OKEEFE AVE,29.949053,-90.074587,,,,,0
5189,N5189,S. Peters at John Churchill Chase,S PETERS ST & UNNAMED ST,29.940734,-90.065709,,,,,0
5201,N5201,Morrison at Shubrick,MORRISON RD & SHUBRICK ST,30.040786,-89.985444,,,,,0
5202,N5202,Bundy at Middleboro,MIDDLEBORO RD & SALEM DR,30.03626,-89.987325,,,,,0
5205,N5205,Loyola at Veterans,VETERANS MEMORIAL HWY & LOYOLA DR,30.005658,-90.266371,,,,,0
5206,N5206,Veterans at Bessemer,VETERANS MEMORIAL BLVD & DECATUR ST,30.005481,-90.264481,,,,,0
5207,N5207,Veterans at Pheonix,PHOENIX ST & VETERANS MEMORIAL BLVD,30.005647,-90.262521,,,,,0
5208,N5208,Veterans at Jasper,JASPER ST & VETERANS MEMORIAL HWY,30.005854,-90.259763,,,,,0
5209,N5209,Veterans at Dawson,VETERANS MEMORIAL BLVD & DAWSON AVE,30.006157,-90.256072,,,,,0
5215,N5215,I-10 Service Rd. at McDonalds,I-10 SERVICE RD & READ LN,30.038407,-89.975067,,,,,0
5218,N5218,Bullard at Winrock,BULLARD AVE & WINROCK DR,30.036651,-89.953499,,,,,0
5219,N5219,Bullard at Midpoint,FAIRWAY BLVD & BULLARD AVE,30.03199,-89.949138,,,,,0
5221,N5221,Bullard at Melvin,BULLARD AVE & WINROCK DR,30.036527,-89.952835,,,,,0
5232,N5232,Whitney at Virgil,VIRGIL ST & WHITNEY AVE,29.926584,-90.042184,,,,,0
5233,N5233,Whitney at Romain,WHITNEY AVE & ROMAIN ST,29.925096,-90.042258,,,,,0
5234,N5234,Whitney at West Bank Expressway,WHITNEY AVE & UNNAMED ST,29.923493,-90.04201,,,,,0
5235,N5235,West Bank Expwy. at Oakwood Mall,UNNAMED ST & WESTBANK EXPY,29.922992,-90.041281,,,,,0
5236,N5236,West Bank Expwy. at Denny's,WESTBANK EXPY & RAMP,29.924763,-90.040162,,,,,0
5237,N5237,West Bank Expwy. at Terry Parkway,WESTBANK EXPY & TERRY PKY,29.925758,-90.039525,,,,,0
5239,N5239,St Claude at St Roch,ST ROCH AVE & ST CLAUDE AVE,29.968718,-90.052214,,,,,0
5246,N5246,St Claude at Spain,SPAIN ST & ST CLAUDE AVE,29.968686,-90.053355,,,,,0
5251,N5251,Michoud at Lake Forest,MICHOUD BLVD & LAKE FOREST BLVD,30.049232,-89.930647,,,,,0
5252,N5252,Jazzland,MICHOUD BLVD & LAKE FOREST BLVD,30.053173,-89.931043,,,,,0
5265,N5265,Nunez at Ptolemy,NUNEZ ST & PTOLEMY ST,29.940307,-90.050901,,,,,0
5266,N5266,Nunez at Lawrence,NUNEZ ST & LAWRENCE ST,29.939218,-90.050687,,,,,0
5267,N5267,General DeGaulle at Hendee,HENDEE AVE & GENERAL DEGAULLE DR,29.930389,-90.039894,,,,,0
5268,N5268,St Charles at Union,ST CHARLES AVE & GRAVIER ST,29.951141,-90.070222,,,,,0
5269,N5269,St Charles at Josephine,SAINT CHARLES AVE & ST ANDREW ST,29.934816,-90.079579,,,,,0
5273,N5273,Elysian Fields at Royal,ELYSIAN FIELDS AVE & ROYAL ST,29.964507,-90.056294,,,,,0
5274,N5274,Elysian Fields at Dauphine,ELYSIAN FIELDS AVE & ROYAL ST,29.9655,-90.056374,,,,,0
5275,N5275,UNO Technology Center,LAKESHORE DR & UNNAMED ST,30.031558,-90.061916,,,,,0
5279,N5279,Canal Blvd at R E Lee,CANAL BLVD & ROBERT E LEE BLVD,30.019295,-90.106008,,,,,0
5299,N5299,Whitney at Romain,WHITNEY AVE & ROMAIN ST,29.924963,-90.041925,,,,,0
5300,N5300,Whitney at Virgil,WHITNEY AVE & WESTBANK EXPY,29.926423,-90.041778,,,,,0
5312,N5312,St Bernard at Senate,SENATE ST & ALFRED ST,29.99875,-90.08016,,,,,0
5314,N5314,Ursulines Station,O PUBLIC BELT RAILROAD & GOV NICHOLLS ST WHARF,29.95953,-90.059121,,,,,0
5315,N5315,Dumaine Station,DUMAINE ST & UNNAMED ST,29.958007,-90.060912,,,,,0
5317,N5317,Toulouse Station,TOULOUSE ST & NEW ORLEANS PUBLIC BELT,29.955655,-90.06295,,,,,0
5318,N5318,Bienville Station,O PUBLIC BELT RAILROAD & CONTI ST,29.952795,-90.063704,,,,,0
5320,N5320,Poydras Station,POYDRAS ST & DELTA ST,29.948213,-90.063331,,,,,0
5351,N5351,Magazine at Napoleon,NAPOLEON AVE & MAGAZINE ST,29.920694,-90.101676,,,,,0
5367,N5367,L C Simon at Elysian Fields,LEON C SIMON DR & ELYSIAN FIELDS AVE,30.025308,-90.060985,,,,,0
5371,N5371,Orleans at City Park,ORLEANS AVE & CITY PARK AVE,29.984246,-90.102785,,,,,0
5415,N5415,Canal at S. Rampart (In),N RAMPART ST & CANAL ST,29.955716,-90.072937,,,,,0
5416,N5416,Canal at Galvez (Out),CANAL ST & N JOHNSON ST,29.962276,-90.082505,,,,,0
5417,N5417,Canal at Broad (In),CANAL ST & N WHITE ST,29.965729,-90.087599,,,,,0
5418,N5418,Canal at White (In),CANAL ST & N DUPRE ST,29.966643,-90.088946,,,,,0
5419,N5419,Canal at Carrollton,CANAL ST & S CARROLLTON AVE,29.974355,-90.100315,,,,,0
5421,N5421,Canal at Carrollton (Out),CANAL ST & UNNAMED ST,29.974417,-90.100437,,,,,0
5423,N5423,Canal at Broad (Out),CANAL ST & N BROAD AVE,29.965685,-90.087519,,,,,0
5425,N5425,Canal at N. Rampart (Out),CANAL ST & N RAMPART ST,29.955551,-90.072494,,,,,0
5433,N5433,Canal Blvd Terminal,CANAL BLVD,29.982693,-90.110492,,,,,0
5475,N5475,Race at Religious,RACE ST & RELIGIOUS ST,29.933038,-90.066649,,,,,0
5476,N5476,Religious at Richard,RICHARD ST & RELIGIOUS ST,29.931345,-90.067133,,,,,0
5477,N5477,Religious at Celeste,CELESTE ST & FELICITY ST,29.928421,-90.068006,,,,,0
5478,N5478,Tchoupitoulas at St Andrew,TCHOUPITOULAS ST & ST ANDREW ST,29.924855,-90.069093,,,,,0
5501,N5501,Canal at LaSalle (In),CANAL ST & LA SALLE ST,29.957434,-90.075405,,,,,0
5507,N5507,Canal at Lopez (In),CANAL ST & N LOPEZ ST,29.968815,-90.092157,,,,,0
5508,N5508,Canal at Jeff Davis (In),CANAL ST & N CLARK ST,29.969875,-90.093714,,,,,0
5509,N5509,Canal at Clark (In),CANAL ST & N CLARK ST,29.97096,-90.095326,,,,,0
5510,N5510,Canal at Telemachus (In),UNNAMED ST & CANAL ST,29.971974,-90.096863,,,,,0
5511,N5511,Canal at Scott (In),CANAL ST & N PIERCE AVE,29.973067,-90.098436,,,,,0
5513,N5513,Canal at Murat (In),CANAL ST & N MURAT ST,29.977434,-90.10484,,,,,0
5514,N5514,Canal at Saint Patrick (In),CANAL ST & N BERNADOTTE ST,29.978677,-90.106656,,,,,0
5515,N5515,Canal at Saint Patrick (Out),CANAL ST & UNNAMED ST,29.978711,-90.106814,,,,,0
5516,N5516,Canal at Murat (Out),UNNAMED ST & CANAL ST,29.97744,-90.104938,,,,,0
5517,N5517,Canal at Hennessy (Out),CANAL ST & UNNAMED ST,29.976197,-90.103094,,,,,0
5518,N5518,Canal at Scott (Out),CANAL ST & N PIERCE ST,29.973209,-90.098614,,,,,0
5520,N5520,Canal at Telemachus (Out),UNNAMED ST & S TELEMACHUS ST,29.971921,-90.096687,,,,,0
5521,N5521,Canal at Clark (Out),UNNAMED ST & CANAL ST,29.970874,-90.095228,,,,,0
5522,N5522,Canal at Jeff Davis (Out),CANAL ST & N RENDON ST,29.969827,-90.093656,,,,,0
5523,N5523,Canal at Lopez (Out),UNNAMED ST & CANAL ST,29.968718,-90.09205,,,,,0
5525,N5525,Canal at Dorgenois (Out),CANAL ST & UNNAMED ST,29.964549,-90.085842,,,,,0
5526,N5526,Canal at Tonti (Out),CANAL ST & N TONTI ST,29.963185,-90.083851,,,,,0
5527,N5527,Canal at Prieur (Out),CANAL ST & N ROMAN ST,29.960816,-90.080356,,,,,0
5528,N5528,Canal at N. Claiborne (Out),CANAL ST & N CLAIBORNE AVE,29.959296,-90.078051,,,,,0
5530,N5530,Canal at Basin (Out),CANAL ST & BASIN ST,29.956271,-90.073594,,,,,0
5532,N5532,Canal at Dauphine (Out),CANAL ST & DAUPHINE ST,29.954317,-90.070674,,,,,0
5533,N5533,Canal at Bourbon (Out),CANAL ST & ROYAL ST,29.953711,-90.069772,,,,,0
5534,N5534,Canal at Chartres (Out),UNNAMED ST & CHARTRES ST,29.952575,-90.068064,,,,,0
5535,N5535,Canal at N. Peters (Out),CANAL ST & S PETERS ST,29.951016,-90.065793,,,,,0
5584,N5584,Cemeteries (Bus),CANAL BLVD & UNNAMED ST,29.983846,-90.110603,,,,,0
5597,N5597,General DeGaulle at Holiday,HOLIDAY DR,29.920536,-90.015353,,,,,0
5624,N5624,Canal at White (Out),CANAL ST & S DUPRE ST,29.966714,-90.089092,,,,,0
5669,N5669,Michoud at Expedition,MICHOUD BLVD & EXPEDITION DR,30.063922,-89.926833,,,,,0
5685,N5685,St Bernard at Senate,SENATE ST & BUCHANAN ST,29.998738,-90.080751,,,,,0
7518,N7518,Poydras at Liberty,POYDRAS ST & LA SALLE ST,29.951484,-90.07731,,,,,0
7578,N7578,Esplanade at N. Broad,ESPLANADE AVE & BELL ST,29.976094,-90.078486,,,,,0
7579,N7579,Esplanade at N. Claiborne,ESPLANADE AVE & N ROBERTSON ST,29.969328,-90.068284,,,,,0
7580,N7580,O C Haley at M L King,ORETHA C HALEY BLVD & THALIA ST,29.941107,-90.079418,,,,,0
7589,N7589,O C Haley at M L King,ORETHA C HALEY BLVD & MARTIN LUTHER KING JR BLVD,29.940978,-90.079186,,,,,0
7592,N7592,Esplanade at N. Broad,ESPLANADE AVE & N DORGENOIS ST,29.975915,-90.078054,,,,,0
7594,N7594,Rousseau at St Andrew,ROUSSEAU ST & ST ANDREW ST,29.926067,-90.070189,,,,,0
7603,N7603,St Claude at Franklin,ST CLAUDE AVE & PORT ST,29.969152,-90.049977,,,,,0
7619,N7619,Walmart at Behrman Highway,BEHRMAN HWY & BEHRMAN HWY,29.911386,-90.01781,,,,,0
7625,N7625,Canal at Convention Center Blvd,CANAL ST & CONVENTION CENTER BLVD,29.949727,-90.064303,,,,,0
7636,N7636,Elk Place at Cleveland,ELK PL & CLEVELAND AVE,29.955393,-90.074387,,,,,0
7646,N7646,Museum of Art,N CARROLLTON AVE & COLLINS DIBOLL CIR,29.983853,-90.090035,,,,,0
7710,N7710,St Claude at Aycock,SAINT CLAUDE AVE & AYCOCK ST,29.956781,-90.003673,,,,,0
7712,N7712,Chef Highway at Desire Drive,CHEF MENTEUR HWY & CONGRESS DR,30.006378,-90.034019,,,,,0
7713,N7713,Tullis at Behrman Highway,BEHRMAN HWY & TULLIS DR,29.907276,-90.017808,,,,,0
7714,N7714,Chef Highway at Desire Pkwy,CHEF MENTEUR HWY & UNNAMED ST,30.005947,-90.03422,,,,,0
7715,N7715,Caffin at Florida,CAFFIN AVE & LAW ST,29.977355,-90.010414,,,,,0
7717,N7717,Canal at N. Peters,CANAL ST & N PETERS ST,29.951238,-90.065902,,,,,0
7718,N7718,Louisiana at St Charles,LOUISIANA AVE & CARONDELET ST,29.928382,-90.091645,,,,,0
7726,N7726,Hayne at Alabama,ALABAMA ST & WALES ST,30.032909,-90.026054,,,,,0
7727,N7727,Tulane at Loyola,TULANE AVE & LOYOLA AVE,29.954642,-90.075249,,,,,0
7728,N7728,Wilty Terminal,WESTBANK EXPY & WHITNEY AVE,29.921824,-90.04228,,,,,0
7729,N7729,Mardi Gras at L B Landry,MARDI GRAS BLVD & CRESCENT CITY CONNECTION,29.937926,-90.041453,,,,,0
7731,N7731,LB Landry at Newton (Farside),LB LANDRY AVE & LA-428,29.944912,-90.041059,,,,,0
7744,N7744,R E Lee at Canal Blvd,CANAL BLVD & ROBERT E LEE BLVD,30.020419,-90.106451,,,,,0
7746,N7746,Veterans at Carrollton,VETERANS BLVD & UNNAMED ST,30.000233,-90.125603,,,,,0
7751,N7751,R E Lee at Beauregard,ROBERT E LEE BLVD & BEAUREGARD AVE,30.020919,-90.083935,,,,,0
7755,N7755,Claiborne at Forstall,FORSTALL ST & N ROBERTSON ST,29.967086,-90.019898,,,,,0
7757,N7757,Paris Ave. at R E Lee,PARIS AVE & ROBERT E LEE BLVD,30.020877,-90.075663,,,,,0
7762,N7762,N. Claiborne at Forstall,N. Claiborne  & Forstall & LIZARDI ST,29.96752,-90.019579,,,,,0
7777,N7777,Tupelo at N. Tonti,N TONTI ST & GORDON ST,29.971724,-90.005778,,,,,0
7778,N7778,Tupelo at N. Galvez,N GALVEZ ST & GORDON ST,29.969755,-90.006742,,,,,0
7781,N7781,Tupelo at N. Claiborne,TUPELO ST & N CLAIBORNE AVE,29.96505,-90.009008,,,,,0
7809,N7809,Mazant at N. Prieur,N PRIEUR ST & MAZANT ST,29.973577,-90.032018,,,,,0
7810,N7810,Mazant at N. Derbigny,N DERBIGNY ST & MAZANT ST,29.9716,-90.03265,,,,,0
7811,N7811,Mazant at N. Robertson,N ROBERTSON ST & BARTHOLOMEW ST,29.969542,-90.033312,,,,,0
7812,N7812,N. Robertson at Poland,POLAND AVE & N VILLERE ST,29.96869,-90.030465,,,,,0
7822,N7822,S. Galvez at Banks,S GALVEZ ST & PALMYRA ST,29.959814,-90.084567,,,,,0
7829,N7829,Press at Pressburg,PRESS DR & CADDIE RD,30.019135,-90.043336,,,,,0
7830,N7830,Press at Emmit Bashful,PRESS DR & ROBERT E LEE BLVD,30.022522,-90.043605,,,,,0
7833,N7833,Winn Dixie at Desire Parkway,OLD GENTILLY RD & DESIRE PKY,30.004966,-90.033996,,,,,0
7867,N7867,Elysian Fields at N. Miro,ELYSIAN FIELDS AVE & I-10,29.979713,-90.0581,,,,,0
7870,N7870,Curran at Star,CURRAN RD & STAR ST,30.071921,-89.942166,,,,,0
7871,N7871,Curran at Sail,CURRAN RD & SAIL ST,30.070718,-89.944008,,,,,0
7872,N7872,Curran at Forum,CURRAN RD & BUFFALO RD,30.069451,-89.945602,,,,,0
7873,N7873,Pontchartrain Blvd. at Country Club,PONTCHARTRAIN BLVD & OAKLAND DR,29.979311,-90.113405,,,,,0
8052,N8052,Bullard at Midpoint,MIDPOINT DR & BULLARD AVE,30.031907,-89.949553,,,,,0
8053,N8053,Lake Forest at Bundy,LAKE FOREST BLVD & BUNDY RD,30.029214,-89.982441,,,,,0
8054,N8054,Poydras at Camp,POYDRAS ST & MAGAZINE ST,29.949414,-90.069128,,,,,0
8055,N8055,Magazine at Joseph,MAGAZINE ST & ARABELLA ST,29.921143,-90.117296,,,,,0
8056,N8056,I-10 Service Rd. at Camberley,I 10 SERVICE RD & CAMBERLEY DR,30.043669,-89.965907,,,,,0
8060,N8060,St Bernard at Desaix,ST BERNARD AVE,29.989169,-90.074922,,,,,0
8062,N8062,Chartres at France,CHARTRES ST & FRANCE ST,29.960008,-90.035196,,,,,0
8063,N8063,Tchoupitoulas at First Street,TCHOUPITOULAS ST & W SORAPARU ST,29.921914,-90.074564,,,,,0
8064,N8064,Annunciation at Erato,ANNUNCIATION ST & THALIA ST,29.938684,-90.068454,,,,,0
8065,N8065,Tchoupitoulas at Pleasant,TCHOUPITOULAS ST & PLEASANT ST,29.918621,-90.084465,,,,,0
8066,N8066,Magazine at Harmony,MAGAZINE ST & 9TH ST,29.923888,-90.0865,,,,,0
8069,N8069,S. Broad at Fontainebleau,S BROAD ST & GENERAL PERSHING ST,29.949147,-90.104019,,,,,0
8070,N8070,Napoleon at S. Rocheblave,NAPOLEON AVE & S ROCHEBLAVE ST,29.947514,-90.104401,,,,,0
8071,N8071,Dwyer at Babylon,DWYER RD & BABYLON ST,30.018987,-90.01956,,,,,0
8072,N8072,Dwyer at Majestic Oaks,DWYER RD & VIRGILIAN ST,30.019785,-90.016296,,,,,0
8073,N8073,Dwyer at Reynes,DWYER RD & REYNES ST,30.020796,-90.011735,,,,,0
8074,N8074,S. Broad at M L King,S BROAD ST & THALIA ST,29.952903,-90.097975,,,,,0
8075,N8075,Chef Highway at Michoud (Nearside),CHEF MENTEUR HWY & MICHOUD BLVD,30.031357,-89.927508,,,,,0
8076,N8076,Chef Highway at Michoud (Out),CHEF MENTEUR HWY & MICHOUD BLVD,30.03083,-89.927935,,,,,0
8077,N8077,Chef Highway at 14551 Chef,CHEF MENTEUR HWY & UNNAMED STREET,30.0372,-89.90936,,,,,0
8078,N8078,Dwyer at Willowbrook,DWYER BLVD & PALACE ST,30.039847,-89.919461,,,,,0
8081,N8081,Simon Bolivar at Erato,ERATO ST & SIMON BOLIVAR AVE,29.943693,-90.080326,,,,,0
8082,N8082,Simon Bolivar at Clio,SIMON BOLIVAR AVE & CLIO ST,29.944541,-90.079697,,,,,0
8083,N8083,Loyola at Girod,LOYOLA AVE & GIROD ST,29.948286,-90.076215,,,,,0
8084,N8084,Canal at Salcedo (In),CANAL ST & N LOPEZ ST,29.968193,-90.091244,,,,,0
8085,N8085,Canal at Salcedo (Out),UNNAMED ST & CANAL ST,29.968288,-90.091415,,,,,0
8086,N8086,Canal at Saint Anthony (Out),CANAL ST & UNNAMED ST,29.979972,-90.108648,,,,,0
8087,N8087,Canal at S. Peters (In),CANAL ST & S PETERS ST,29.951243,-90.066304,,,,,0
8145,N8145,Canal at Royal (Out),CANAL ST & ROYAL ST,29.953157,-90.068991,,,,,0
8146,N8146,N. Carrollton at St Louis (Out),N CARROLLTON AVE & ST LOUIS ST,29.977469,-90.097449,,,,,0
8149,N8149,Morrison at Berg,MORRISON RD & BERG RD,30.049249,-89.968906,,,,,0
8150,N8150,Morrison at Avalon,MORRISON RD & AVALON WAY,30.044055,-89.978722,,,,,0
8151,N8151,Bundy at Morrison,BUNDY RD & MORRISON RD,30.039013,-89.987945,,,,,0
8152,N8152,Morrison at Weaver,WEAVER AVE & W ROCKTON CIR,30.041378,-89.982868,,,,,0
8197,N8197,Rousseau at Felicity,ROUSSEAU ST & FELICITY ST,29.92777,-90.068365,,,,,0
8211,N8211,St Bernard at Owens Blvd,ST BERNARD AVE & OWENS BLVD,30.003247,-90.08215,,,,,0
8214,N8214,St Bernard at Mirabeau,MIRABEAU AVE & CARTIER AVE,30.006664,-90.08184,,,,,0
8215,N8215,Tupelo at Florida,TUPELO ST & LAW ST,29.975128,-90.004158,,,,,0
8216,N8216,Florida at Alabo,FLORIDA AVE & CHARBONNET ST,29.97687,-90.007901,,,,,0
8217,N8217,Caffin at N. Tonti,N ROCHEBLAVE ST & CAFFIN AVE,29.974305,-90.011414,,,,,0
8218,N8218,Caffin at N. Galvez,CAFFIN AVE & N JOHNSON ST,29.971237,-90.012444,,,,,0
8219,N8219,Caffin at N. Derbigny,CAFFIN AVE & N DERBIGNY ST,29.967067,-90.013821,,,,,0
8220,N8220,N. Claiborne at Flood,N CLAIBORNE AVE & FLOOD ST,29.966078,-90.015392,,,,,0
8221,N8221,N. Claiborne at Egania,N CLAIBORNE AVE & EGANIA ST,29.966715,-90.018133,,,,,0
8224,N8224,N. Claiborne at Flood,FLOOD ST & N CLAIBORNE AVE,29.966494,-90.015062,,,,,0
8225,N8225,N. Claiborne at Egania,EGANIA ST & N CLAIBORNE AVE,29.967113,-90.017814,,,,,0
8227,N8227,Paris Ave. at Aviator,PARIS AVE & BURBANK DR,30.019852,-90.07519,,,,,0
8228,N8228,Paris Ave. at Burbank,PARIS AVE & PRESSBURG ST,30.018339,-90.074993,,,,,0
8229,N8229,Paris Ave. at Prentiss,PRENTISS AVE & CHAMBERLAIN DR,30.015682,-90.074862,,,,,0
8230,N8230,Paris Ave. at Crescent,CRESCENT DR & CHAMBERLAIN DR,30.013204,-90.07466,,,,,0
8231,N8231,Paris Ave. at Riviera,PARIS AVE & RIVIERA AVE,30.008989,-90.074249,,,,,0
8233,N8233,N. Claiborne at Tennessee,N CLAIBORNE AVE & REYNES ST,29.967891,-90.021386,,,,,0
8237,N8237,Harrah's Casino,CANAL ST & O PUBLIC BELT RAILROAD,29.949925,-90.064294,,,,,0
8239,N8239,Paris Ave. at Burbank,BURBANK DR & PERLITA ST,30.018463,-90.075482,,,,,0
8240,N8240,St Bernard at Caton,CATON ST & ST BERNARD AVE,29.99775,-90.080216,,,,,0
8242,N8242,Franklin at UNO Arena,FRANKLIN AVE & UNIVERSITY OF NEW ORLEANS,30.031385,-90.052429,,,,,0
8243,N8243,Franklin at Levee District,FRANKLIN AVE & UNIVERSITY OF NEW ORLEANS,30.031131,-90.05277,,,,,0
8244,N8244,Tchoupitoulas at Jackson,TCHOUPITOULAS ST & JACKSON AVE,29.923512,-90.071116,,,,,0
8245,N8245,Tchoupitoulas at Napoleon,TCHOUPITOULAS ST & GENERAL PERSHING ST,29.917228,-90.100876,,,,,0
8250,N8250,Freret at Napoleon,FRERET ST STREET & GENERAL PERSHING ST,29.935335,-90.102759,,,,,0
8251,N8251,S. Claiborne at Napoleon,S CLAIBORNE AVE & NAPOLEON AVE,29.940506,-90.103291,,,,,0
8252,N8252,S. Carrollton at St Charles,ST CHARLES AVE & SHORT ST,29.943051,-90.133884,,,,,0
8254,N8254,Broad at Washington,S BROAD ST & WASHINGTON AVE,29.951022,-90.100074,,,,,0
8256,N8256,Orleans at Victory Drive,ORLEANS AVE & NAVARRE AVE,29.986501,-90.10253,,,,,0
8257,N8257,Orleans near City Park,ORLEANS AVE & DREYFOUS AVE,29.985103,-90.102687,,,,,0
8259,N8259,City Park at Canal Blvd.,CANAL BLVD & CITY PARK AVE,29.982343,-90.110303,,,,,0
8260,N8260,Pontchartrain at Harrison,W HARRISON AVE & FLEUR DE LIS DR,30.005673,-90.115815,,,,,0
8261,N8261,Mirabeau at Paris,MIRABEAU AVE & PERLITA ST,30.007103,-90.074818,,,,,0
8262,N8262,Jackson at O C Haley,JACKSON AVE & DANNEEL ST,29.937045,-90.083248,,,,,0
8263,N8263,L C Simon at Franklin,FRANKLIN AVE & LEON C SIMON DR,30.026123,-90.052334,,,,,0
8264,N8264,S. Claiborne at Washington,WASHINGTON AVE & WILLOW ST,29.942235,-90.09449,,,,,0
8265,N8265,Napoleon at St Charles,NAPOLEON AVE & CARONDELET ST,29.926622,-90.102265,,,,,0
8266,N8266,Mirabeau at St Bernard,MIRABEAU AVE & CARTIER AVE,30.007003,-90.082413,,,,,0
8267,N8267,Tchoupitoulas at Louisiana,TCHOUPITOULAS ST & LOUISIANA AVE,29.918471,-90.086498,,,,,0
8268,N8268,S. Carrollton at Canal,S CARROLLTON AVE & UNNAMED ST,29.974299,-90.100561,,,,,0
8269,N8269,Southern at University (Park 1),PRESS DR & ROBERT E LEE BLVD,30.024215,-90.043802,,,,,0
8270,N8270,Press at L C Simon,PRESS DR & LEON C SIMON DR,30.028508,-90.045042,,,,,0
8271,N8271,N. Rampart at Esplanade,N RAMPART ST & ESPLANADE AVE,29.965692,-90.063593,,,,,0
8272,N8272,Elysian Fields at Galvez,ELYSIAN FIELDS AVE & N GALVEZ ST,29.978741,-90.057855,,,,,0
8273,N8273,Esplanade at Claiborne,I-10 & RAMP,29.969156,-90.068614,,,,,0
8274,N8274,S. Rampart at Canal,CANAL ST & S RAMPART ST,29.955419,-90.072769,,,,,0
8276,N8276,Tullis at 5698 Tullis,TULLIS DR & UNNAMED ST,29.902975,-89.994342,,,,,0
8277,N8277,Tullis at 5564 Tullis,TULLIS DR & UNNAMED ST,29.901543,-89.996262,,,,,0
8278,N8278,Tullis at 5542 Tullis,TULLIS DR & TIMBER RIDGE CT,29.901069,-89.997368,,,,,0
8279,N8279,Tullis at 5320 Tullis,TULLIS DR & UNNAMED ST,29.901056,-90.000664,,,,,0
